Account_ID,Customer_ID,Account_Type,Branch_Code,Branch_City,Opening_Date,Current_Balance,Status
A000002578,C01736,Savings,BR1001,Ahmedabad,2022-11-29,752087,Active
A000002579,C01736,Current,BR1022,Hyderabad,2024-08-30,4823963,Active
A000002580,C01737,Current,BR1029,Hyderabad,2023-12-16,275145,Inactive
A000002581,C01738,Savings,BR1016,Hyderabad,2021-07-16,837027,Active
A000002582,C01739,Current,BR1016,Pune,2026-05-29,2304360,Closed
A000002583,C01740,Current,BR1012,Ahmedabad,2024-11-18,1902848,Active
A000002584,C01740,Savings,BR1017,Bengaluru,2022-07-26,525661,Active
A000002585,C01741,Savings,BR1027,Mumbai,2024-10-29,1190456,Active
A000002586,C01742,Savings,BR1011,Lucknow,2023-04-09,889909,Active
A000002587,C01743,Savings,BR1005,Jaipur,2024-06-06,329770,Active
A000002588,C01744,Current,BR1020,Kolkata,2024-12-28,2521009,Active
A000002589,C01744,Savings,BR1011,Kolkata,2024-06-21,1195283,Active
A000002590,C01745,Savings,BR1022,Chennai,2025-02-26,912532,Active
A000002591,C01746,Savings,BR1022,Jaipur,2022-04-20,463199,Active
A000002592,C01746,Current,BR1009,Hyderabad,2019-11-29,828912,Active
A000002593,C01747,Savings,BR1027,Lucknow,2025-10-07,811269,Active
A000002594,C01747,Current,BR1017,Bengaluru,2023-05-15,4934812,Active
A000002595,C01748,Savings,BR1004,Lucknow,2024-08-23,605335,Active
A000002596,C01748,Current,BR1030,Bengaluru,2025-09-04,3981495,Inactive
A000002597,C01749,Savings,BR1020,Mumbai,2024-02-05,105018,Active
A000002598,C01749,Current,BR1003,Bengaluru,2023-12-03,683325,Active
A000002599,C01750,Savings,BR1014,Jaipur,2026-06-17,943857,Active
A000002600,C01751,Current,BR1025,Hyderabad,2025-04-09,3768220,Active
A000002601,C01752,Savings,BR1030,Jaipur,2021-07-11,949559,Active
A000002602,C01753,Savings,BR1018,Delhi,2023-04-19,186739,Closed
A000002603,C01753,Current,BR1020,Pune,2024-03-01,2134474,Active
A000002604,C01754,Savings,BR1005,Jaipur,2026-08-04,831047,Active
A000002605,C01754,Current,BR1022,Ahmedabad,2026-08-04,698822,Active
A000002606,C01755,Savings,BR1023,Kolkata,2021-07-20,243871,Active
A000002607,C01756,Savings,BR1022,Jaipur,2025-03-06,974518,Active
A000002608,C01756,Current,BR1012,Kolkata,2023-01-07,2290580,Active
A000002609,C01757,Savings,BR1019,Lucknow,2023-11-22,632532,Active
A000002610,C01758,Savings,BR1021,Jaipur,2026-07-26,672693,Active
A000002611,C01759,Savings,BR1030,Delhi,2026-07-22,1013806,Active
A000002612,C01759,Current,BR1003,Pune,2025-09-26,2623086,Active
A000002613,C01760,Current,BR1001,Hyderabad,2026-02-19,2498393,Active
A000002614,C01760,Savings,BR1027,Mumbai,2023-04-06,354046,Active
A000002615,C01761,Savings,BR1019,Jaipur,2025-08-22,1354572,Active
A000002616,C01762,Savings,BR1001,Ahmedabad,2021-06-03,1178541,Active
A000002617,C01762,Current,BR1012,Bengaluru,2022-11-05,3809113,Active
A000002618,C01763,Savings,BR1018,Delhi,2026-04-03,1193078,Closed
A000002619,C01763,Current,BR1001,Kolkata,2024-06-24,2622115,Active
A000002620,C01764,Savings,BR1009,Mumbai,2025-11-18,848092,Active
A000002621,C01765,Savings,BR1018,Mumbai,2022-01-10,1319268,Active
A000002622,C01766,Savings,BR1019,Lucknow,2026-03-23,1346576,Active
A000002623,C01767,Savings,BR1004,Bengaluru,2026-01-28,1373053,Active
A000002624,C01767,Current,BR1003,Jaipur,2025-12-30,76102,Active
A000002625,C01768,Savings,BR1009,Kolkata,2020-12-31,1422651,Active
A000002626,C01768,Current,BR1012,Lucknow,2026-05-09,3776102,Active
A000002627,C01769,Current,BR1009,Chennai,2024-07-30,396461,Active
A000002628,C01769,Savings,BR1009,Pune,2025-04-26,318966,Active
A000002629,C01770,Savings,BR1028,Bengaluru,2024-08-28,759783,Active
A000002630,C01771,Savings,BR1017,Jaipur,2024-05-06,1022602,Active
A000002631,C01772,Savings,BR1018,Delhi,2024-03-30,883024,Active
A000002632,C01772,Current,BR1023,Jaipur,2025-05-31,2379433,Active
A000002633,C01773,Savings,BR1008,Mumbai,2026-03-01,595803,Active
A000002634,C01774,Savings,BR1029,Lucknow,2021-09-29,1353841,Active
A000002635,C01774,Current,BR1002,Ahmedabad,2022-02-18,3297293,Active
A000002636,C01775,Savings,BR1005,Chennai,2025-06-30,825734,Active
A000002637,C01776,Current,BR1013,Bengaluru,2024-08-30,757966,Active
A000002638,C01776,Savings,BR1026,Jaipur,2023-05-25,1124266,Active
A000002639,C01777,Savings,BR1004,Ahmedabad,2019-11-21,911919,Active
A000002640,C01777,Current,BR1017,Lucknow,2019-06-06,2360382,Active
A000002641,C01778,Savings,BR1017,Hyderabad,2023-11-19,1038657,Inactive
A000002642,C01778,Current,BR1019,Kolkata,2022-03-22,3622402,Active
A000002643,C01779,Savings,BR1019,Pune,2025-10-06,1284011,Active
A000002644,C01780,Savings,BR1028,Jaipur,2026-03-09,1326474,Active
A000002645,C01780,Current,BR1004,Kolkata,2026-02-11,3655926,Active
A000002646,C01781,Savings,BR1030,Jaipur,2022-11-28,872506,Active
A000002647,C01781,Current,BR1017,Ahmedabad,2024-05-24,2802894,Active
A000002648,C01782,Savings,BR1015,Lucknow,2025-07-20,709829,Active
A000002649,C01783,Savings,BR1008,Kolkata,2025-09-10,1350188,Active
A000002650,C01784,Savings,BR1019,Lucknow,2026-05-13,1185999,Active
A000002651,C01785,Savings,BR1008,Kolkata,2025-09-13,1141138,Inactive
A000002652,C01785,Current,BR1004,Pune,2025-01-06,3123376,Active
A000002653,C01786,Current,BR1005,Hyderabad,2025-05-21,1597714,Active
A000002654,C01786,Savings,BR1007,Jaipur,2026-06-25,947501,Active
A000002655,C01787,Savings,BR1015,Bengaluru,2025-02-24,171846,Active
A000002656,C01787,Current,BR1014,Jaipur,2025-09-25,2710666,Active
A000002657,C01788,Savings,BR1010,Ahmedabad,2023-10-01,850674,Active
A000002658,C01788,Current,BR1002,Mumbai,2024-11-10,2118374,Active
A000002659,C01789,Savings,BR1013,Chennai,2023-12-24,670882,Active
A000002660,C01790,Savings,BR1024,Pune,2026-04-18,444901,Active
A000002661,C01790,Current,BR1022,Jaipur,2026-04-11,960906,Active
A000002662,C01791,Savings,BR1029,Mumbai,2025-02-03,374077,Active
A000002663,C01791,Current,BR1029,Kolkata,2025-06-07,2393744,Inactive
A000002664,C01792,Savings,BR1008,Kolkata,2025-11-16,1036979,Active
A000002665,C01792,Current,BR1018,Lucknow,2023-04-10,1570138,Inactive
A000002666,C01793,Savings,BR1015,Jaipur,2022-04-13,1185307,Inactive
A000002667,C01793,Current,BR1016,Bengaluru,2019-09-21,395469,Inactive
A000002668,C01794,Savings,BR1007,Bengaluru,2024-05-25,707867,Active
A000002669,C01795,Current,BR1026,Lucknow,2025-09-25,1836430,Active
A000002670,C01795,Savings,BR1023,Ahmedabad,2023-03-29,732775,Active
A000002671,C01796,Savings,BR1005,Lucknow,2025-01-19,1241598,Active
A000002672,C01796,Current,BR1005,Lucknow,2025-06-26,1308303,Active
A000002673,C01797,Savings,BR1015,Bengaluru,2025-04-26,35380,Active
A000002674,C01797,Current,BR1029,Chennai,2024-08-11,3988710,Active
A000002675,C01798,Savings,BR1029,Jaipur,2023-05-13,679973,Active
A000002676,C01798,Current,BR1023,Ahmedabad,2022-03-29,2498910,Active
A000002677,C01799,Savings,BR1008,Delhi,2025-10-09,1271645,Active
A000002678,C01800,Savings,BR1019,Pune,2024-01-26,891117,Active
A000002679,C01801,Savings,BR1027,Jaipur,2019-04-18,314907,Active
A000002680,C01802,Savings,BR1008,Delhi,2022-08-01,1155950,Active
A000002681,C01802,Current,BR1023,Kolkata,2020-12-31,1839594,Inactive
A000002682,C01803,Savings,BR1030,Bengaluru,2024-09-30,914558,Active
A000002683,C01804,Savings,BR1023,Bengaluru,2024-12-21,853478,Active
A000002684,C01805,Savings,BR1010,Kolkata,2026-02-20,1051366,Active
A000002685,C01806,Savings,BR1029,Hyderabad,2025-05-28,770046,Active
A000002686,C01807,Savings,BR1018,Chennai,2025-05-20,230838,Active
A000002687,C01807,Current,BR1001,Delhi,2025-04-11,3348622,Active
A000002688,C01808,Savings,BR1022,Hyderabad,2025-08-09,321937,Active
A000002689,C01809,Current,BR1006,Lucknow,2024-01-16,1386832,Inactive
A000002690,C01810,Savings,BR1016,Lucknow,2024-11-05,1063204,Active
A000002691,C01810,Current,BR1023,Chennai,2025-07-04,4394085,Closed
A000002692,C01811,Savings,BR1002,Mumbai,2025-10-24,139746,Inactive
A000002693,C01811,Current,BR1022,Kolkata,2023-02-14,4703790,Active
A000002694,C01812,Savings,BR1030,Delhi,2024-08-17,20057,Active
A000002695,C01813,Savings,BR1021,Mumbai,2023-03-18,1415746,Inactive
A000002696,C01813,Current,BR1010,Ahmedabad,2021-09-09,3699423,Active
A000002697,C01814,Current,BR1020,Delhi,2024-11-30,2601929,Active
A000002698,C01814,Savings,BR1017,Kolkata,2024-12-21,1129040,Active
A000002699,C01815,Savings,BR1009,Hyderabad,2022-02-16,322656,Active
A000002700,C01816,Savings,BR1009,Mumbai,2025-11-25,1259385,Active
A000002701,C01817,Savings,BR1017,Ahmedabad,2022-07-10,700309,Active
A000002702,C01817,Current,BR1024,Ahmedabad,2022-05-07,4199417,Active
A000002703,C01818,Savings,BR1017,Mumbai,2025-08-26,1410811,Active
A000002704,C01819,Savings,BR1003,Lucknow,2025-03-01,789721,Active
A000002705,C01819,Current,BR1020,Delhi,2022-03-06,796161,Active
A000002706,C01820,Savings,BR1015,Lucknow,2024-11-12,1217374,Active
A000002707,C01821,Savings,BR1010,Bengaluru,2025-05-11,195224,Active
A000002708,C01821,Current,BR1028,Mumbai,2024-11-27,2533399,Active
A000002709,C01822,Savings,BR1022,Lucknow,2020-05-22,822980,Active
A000002710,C01822,Current,BR1030,Kolkata,2025-11-23,3168686,Active
A000002711,C01823,Savings,BR1010,Jaipur,2024-11-15,595585,Active
A000002712,C01824,Current,BR1026,Ahmedabad,2024-09-25,3936062,Active
A000002713,C01825,Current,BR1020,Jaipur,2025-10-15,3491453,Active
A000002714,C01825,Savings,BR1030,Ahmedabad,2024-09-16,901831,Active
A000002715,C01826,Savings,BR1019,Mumbai,2024-10-06,879600,Active
A000002716,C01827,Current,BR1006,Hyderabad,2025-11-11,4931686,Active
A000002717,C01827,Savings,BR1021,Jaipur,2024-01-04,189784,Active
A000002718,C01828,Savings,BR1003,Hyderabad,2024-11-20,103498,Active
A000002719,C01828,Current,BR1024,Jaipur,2025-02-19,1268677,Active
A000002720,C01829,Savings,BR1007,Mumbai,2026-01-02,104268,Active
A000002721,C01829,Current,BR1004,Delhi,2025-01-19,4026050,Active
A000002722,C01830,Savings,BR1029,Chennai,2024-12-01,254284,Active
A000002723,C01830,Current,BR1029,Mumbai,2025-04-09,4246379,Active
A000002724,C01831,Current,BR1020,Hyderabad,2026-04-10,3504270,Inactive
A000002725,C01832,Current,BR1014,Hyderabad,2024-08-16,4740374,Active
A000002726,C01833,Current,BR1010,Jaipur,2025-08-17,4932965,Active
A000002727,C01833,Savings,BR1016,Delhi,2024-12-23,35133,Inactive
A000002728,C01834,Savings,BR1025,Kolkata,2024-01-17,598119,Active
A000002729,C01834,Current,BR1029,Kolkata,2024-03-08,4403269,Active
A000002730,C01835,Savings,BR1011,Ahmedabad,2025-05-03,271082,Active
A000002731,C01835,Current,BR1006,Mumbai,2022-07-14,4390622,Active
A000002732,C01836,Savings,BR1008,Bengaluru,2026-07-12,1428393,Active
A000002733,C01837,Savings,BR1028,Kolkata,2026-01-29,372018,Active
A000002734,C01838,Savings,BR1016,Bengaluru,2023-08-26,1004514,Active
A000002735,C01838,Current,BR1008,Mumbai,2025-02-06,1809665,Active
A000002736,C01839,Savings,BR1026,Chennai,2024-03-14,54247,Active
A000002737,C01840,Savings,BR1024,Delhi,2024-09-06,780973,Active
A000002738,C01840,Current,BR1029,Kolkata,2025-08-03,4271944,Inactive
A000002739,C01841,Current,BR1007,Jaipur,2023-12-01,1413847,Active
A000002740,C01842,Savings,BR1009,Kolkata,2023-10-03,205770,Active
A000002741,C01842,Current,BR1008,Hyderabad,2022-04-06,2876324,Active
A000002742,C01843,Savings,BR1019,Hyderabad,2025-09-20,240513,Active
A000002743,C01843,Current,BR1019,Jaipur,2025-08-14,1278621,Active
A000002744,C01844,Current,BR1015,Chennai,2025-10-12,2412093,Active
A000002745,C01845,Savings,BR1007,Bengaluru,2023-12-09,488553,Active
A000002746,C01845,Current,BR1007,Kolkata,2026-05-16,379905,Active
A000002747,C01846,Current,BR1018,Chennai,2023-07-21,692250,Active
A000002748,C01847,Savings,BR1012,Jaipur,2023-09-09,500351,Active
A000002749,C01847,Current,BR1005,Pune,2020-10-09,1285062,Active
A000002750,C01848,Current,BR1024,Kolkata,2025-09-14,2325192,Active
A000002751,C01848,Savings,BR1021,Lucknow,2026-02-10,532372,Active
A000002752,C01849,Savings,BR1008,Bengaluru,2026-06-20,453248,Active
A000002753,C01849,Current,BR1028,Lucknow,2026-07-02,1727014,Active
A000002754,C01850,Savings,BR1011,Chennai,2024-03-18,850106,Active
A000002755,C01851,Savings,BR1028,Kolkata,2025-06-24,332849,Active
A000002756,C01851,Current,BR1021,Kolkata,2026-06-26,4467572,Active
A000002757,C01852,Savings,BR1025,Hyderabad,2025-04-13,1045047,Inactive
A000002758,C01853,Savings,BR1029,Lucknow,2026-04-30,1464601,Active
A000002759,C01853,Current,BR1012,Lucknow,2026-01-11,557930,Active
A000002760,C01854,Savings,BR1013,Hyderabad,2024-04-22,687190,Active
A000002761,C01854,Current,BR1022,Bengaluru,2023-08-22,3111367,Active
A000002762,C01855,Savings,BR1014,Hyderabad,2022-04-21,242611,Active
A000002763,C01856,Savings,BR1002,Hyderabad,2026-07-04,955908,Active
A000002764,C01857,Savings,BR1009,Bengaluru,2025-12-24,43221,Active
A000002765,C01858,Current,BR1026,Delhi,2023-09-22,3542941,Active
A000002766,C01859,Savings,BR1018,Kolkata,2026-06-15,467241,Active
A000002767,C01859,Current,BR1026,Ahmedabad,2026-02-23,2036640,Active
A000002768,C01860,Savings,BR1014,Lucknow,2023-08-15,430538,Active
A000002769,C01861,Savings,BR1021,Bengaluru,2026-06-23,510550,Active
A000002770,C01862,Savings,BR1007,Chennai,2022-03-24,218345,Active
A000002771,C01863,Savings,BR1013,Jaipur,2022-11-09,214819,Active
A000002772,C01863,Current,BR1009,Mumbai,2024-09-18,203141,Active
A000002773,C01864,Savings,BR1002,Kolkata,2022-05-05,287537,Active
A000002774,C01864,Current,BR1016,Bengaluru,2023-09-24,2812765,Active
A000002775,C01865,Savings,BR1011,Bengaluru,2024-09-24,85327,Active
A000002776,C01865,Current,BR1005,Mumbai,2023-11-05,4712962,Active
A000002777,C01866,Savings,BR1022,Kolkata,2026-07-05,1117579,Active
A000002778,C01867,Savings,BR1023,Ahmedabad,2026-04-18,1088811,Active
A000002779,C01868,Current,BR1012,Bengaluru,2025-11-06,690060,Active
A000002780,C01868,Savings,BR1023,Kolkata,2026-05-09,340739,Active
A000002781,C01869,Savings,BR1021,Delhi,2020-08-30,637453,Active
A000002782,C01869,Current,BR1023,Jaipur,2025-11-24,4292645,Active
A000002783,C01870,Savings,BR1029,Bengaluru,2024-11-15,1492868,Active
A000002784,C01870,Current,BR1016,Hyderabad,2024-11-29,3938805,Active
A000002785,C01871,Current,BR1021,Ahmedabad,2024-06-17,3500299,Active
A000002786,C01872,Current,BR1020,Bengaluru,2026-06-24,1274285,Active
A000002787,C01872,Savings,BR1027,Chennai,2026-06-19,173857,Active
A000002788,C01873,Current,BR1001,Ahmedabad,2025-12-13,2115612,Active
A000002789,C01874,Current,BR1024,Bengaluru,2025-03-16,1948100,Active
A000002790,C01875,Savings,BR1009,Lucknow,2025-05-06,1169455,Active
A000002791,C01875,Current,BR1018,Lucknow,2026-07-07,4300900,Active
A000002792,C01876,Savings,BR1016,Jaipur,2025-05-22,618880,Active
A000002793,C01876,Current,BR1022,Bengaluru,2023-06-09,4141199,Inactive
A000002794,C01877,Savings,BR1021,Hyderabad,2023-08-02,28737,Active
A000002795,C01877,Current,BR1008,Kolkata,2022-11-24,178718,Active
A000002796,C01878,Savings,BR1008,Kolkata,2019-06-24,1278440,Active
A000002797,C01879,Savings,BR1001,Hyderabad,2023-12-26,1035907,Active
A000002798,C01880,Current,BR1018,Ahmedabad,2022-10-27,3675347,Active
A000002799,C01881,Current,BR1009,Bengaluru,2026-04-11,4254249,Active
A000002800,C01881,Savings,BR1008,Hyderabad,2023-12-31,129467,Active
A000002801,C01882,Savings,BR1030,Hyderabad,2025-11-23,1335010,Inactive
A000002802,C01882,Current,BR1029,Chennai,2026-02-14,2984047,Active
A000002803,C01883,Savings,BR1018,Bengaluru,2025-10-02,310107,Active
A000002804,C01883,Current,BR1018,Jaipur,2025-07-01,827646,Inactive
A000002805,C01884,Savings,BR1021,Ahmedabad,2025-08-16,183774,Active
A000002806,C01885,Savings,BR1018,Jaipur,2019-10-25,65493,Active
A000002807,C01885,Current,BR1030,Mumbai,2019-06-19,4074728,Active
A000002808,C01886,Savings,BR1011,Chennai,2021-09-20,622020,Active
A000002809,C01887,Savings,BR1027,Jaipur,2021-10-21,873441,Active
A000002810,C01887,Current,BR1015,Jaipur,2024-05-04,1496574,Active
A000002811,C01888,Current,BR1007,Mumbai,2022-05-14,4416310,Active
A000002812,C01888,Savings,BR1025,Mumbai,2025-06-18,270947,Active
A000002813,C01889,Savings,BR1008,Hyderabad,2024-04-19,299875,Active
A000002814,C01890,Savings,BR1006,Kolkata,2026-03-11,801401,Active
A000002815,C01890,Current,BR1011,Jaipur,2024-11-26,1524620,Active
A000002816,C01891,Savings,BR1006,Kolkata,2025-11-04,499150,Active
A000002817,C01892,Savings,BR1017,Kolkata,2023-11-21,213510,Active
A000002818,C01892,Current,BR1024,Hyderabad,2023-02-08,4509215,Active
A000002819,C01893,Current,BR1009,Delhi,2023-10-04,1986746,Active
A000002820,C01894,Savings,BR1016,Mumbai,2026-06-04,477763,Active
A000002821,C01894,Current,BR1029,Hyderabad,2025-04-26,4860343,Active
A000002822,C01895,Savings,BR1016,Hyderabad,2026-05-05,196117,Active
A000002823,C01895,Current,BR1024,Delhi,2025-08-30,1703464,Active
A000002824,C01896,Savings,BR1014,Kolkata,2026-07-05,319126,Active
A000002825,C01896,Current,BR1014,Hyderabad,2026-07-05,806373,Active
A000002826,C01897,Savings,BR1007,Ahmedabad,2025-08-13,523513,Active
A000002827,C01897,Current,BR1028,Mumbai,2025-02-22,2707872,Active
A000002828,C01898,Savings,BR1007,Pune,2021-09-03,614833,Active
A000002829,C01899,Savings,BR1004,Hyderabad,2019-01-04,1361042,Active
A000002830,C01900,Current,BR1018,Delhi,2024-11-29,484105,Active
A000002831,C01900,Savings,BR1019,Hyderabad,2026-08-04,288148,Active
A000002832,C01901,Savings,BR1020,Bengaluru,2024-01-23,904215,Active
A000002833,C01902,Savings,BR1023,Chennai,2022-05-27,225369,Active
A000002834,C01902,Current,BR1019,Delhi,2023-04-10,10886,Active
A000002835,C01903,Current,BR1025,Mumbai,2025-05-28,3766375,Active
A000002836,C01903,Savings,BR1009,Ahmedabad,2025-08-29,787528,Active
A000002837,C01904,Current,BR1021,Lucknow,2023-10-19,1269641,Closed
A000002838,C01905,Savings,BR1028,Pune,2026-01-13,404112,Closed
A000002839,C01906,Savings,BR1014,Bengaluru,2020-10-24,609968,Active
A000002840,C01906,Current,BR1012,Bengaluru,2025-09-09,1944417,Active
A000002841,C01907,Savings,BR1013,Hyderabad,2025-07-04,516634,Active
A000002842,C01907,Current,BR1021,Kolkata,2023-01-19,496477,Active
A000002843,C01908,Savings,BR1026,Bengaluru,2023-08-22,48482,Active
A000002844,C01908,Current,BR1030,Jaipur,2024-04-14,3302923,Active
A000002845,C01909,Savings,BR1006,Kolkata,2026-01-04,851397,Active
A000002846,C01909,Current,BR1016,Chennai,2024-12-31,2370161,Active
A000002847,C01910,Savings,BR1007,Lucknow,2025-04-14,835072,Active
A000002848,C01911,Savings,BR1004,Mumbai,2025-06-25,843962,Active
A000002849,C01912,Savings,BR1006,Kolkata,2023-03-25,1069451,Active
A000002850,C01912,Current,BR1025,Hyderabad,2022-02-25,41708,Active
A000002851,C01913,Savings,BR1007,Lucknow,2025-09-05,563937,Inactive
A000002852,C01914,Savings,BR1009,Pune,2024-02-08,1002096,Active
A000002853,C01914,Current,BR1030,Lucknow,2024-11-28,1657310,Active
A000002854,C01915,Savings,BR1028,Chennai,2024-07-28,821971,Active
A000002855,C01916,Savings,BR1010,Chennai,2025-07-15,318638,Active
A000002856,C01917,Savings,BR1015,Pune,2023-01-24,175014,Inactive
A000002857,C01918,Savings,BR1030,Mumbai,2022-08-09,863782,Active
A000002858,C01919,Savings,BR1014,Bengaluru,2026-08-03,141967,Active
A000002859,C01919,Current,BR1013,Pune,2026-02-13,3694892,Active
A000002860,C01920,Savings,BR1023,Delhi,2022-03-26,1353235,Active
A000002861,C01920,Current,BR1012,Ahmedabad,2022-05-10,4956855,Active
A000002862,C01921,Savings,BR1016,Hyderabad,2024-04-21,1009836,Active
A000002863,C01922,Savings,BR1011,Hyderabad,2022-02-13,478064,Active
A000002864,C01922,Current,BR1024,Ahmedabad,2026-01-31,3258994,Active
A000002865,C01923,Current,BR1004,Lucknow,2026-06-05,3660677,Active
A000002866,C01924,Savings,BR1008,Hyderabad,2025-03-06,1212147,Active
A000002867,C01925,Current,BR1008,Pune,2024-07-22,333738,Active
A000002868,C01925,Savings,BR1019,Ahmedabad,2026-01-02,1117840,Inactive
A000002869,C01926,Savings,BR1021,Bengaluru,2023-02-05,1170092,Active
